edge_type_id target_query source_query syn_weight weight_function weight_sigma delay dynamics_params model_template
1346 node_type_id=='476048909' pop_name=='i6Pvalb' -0.227038964674 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1347 node_type_id=='476048909' pop_name=='e4Scnn1a' 51.1697666595 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1348 node_type_id=='476048909' pop_name=='i23Pvalb' -0.56059003623 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1349 node_type_id=='476048909' pop_name=='i6Htr3a' -0.784826050725 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1350 node_type_id=='476048909' pop_name=='i5Htr3a' -0.784826050725 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1351 node_type_id=='476048909' pop_name=='i23Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1352 node_type_id=='476048909' pop_name=='e4Rorb' 51.1697666595 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1353 node_type_id=='476048909' pop_name=='e4other' 51.1697666595 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1354 node_type_id=='476048909' pop_name=='i5Pvalb' -2.2703896467400004 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1355 node_type_id=='476048909' pop_name=='i4Pvalb' -2.0461536322400002 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1356 node_type_id=='476048909' pop_name=='i23Sst' -0.616649039855 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1357 node_type_id=='476048909' pop_name=='i4Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1358 node_type_id=='476048909' pop_name=='i4Sst' -0.784826050725 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1359 node_type_id=='476048909' pop_name=='e4Nr5a1' 51.1697666595 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1360 node_type_id=='476048909' pop_name=='i1Htr3a' -1.17723907609 DirectionRule_others 90.0 3.8 i2e.json static_synapse
1361 node_type_id=='476048909' pop_name=='i5Sst' -0.7567965489149999 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1362 node_type_id=='476048909' pop_name=='e5noRbp4' 26.8032111073 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1363 node_type_id=='476048909' pop_name=='i6Sst' -0.7567965489149999 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1364 node_type_id=='476048909' pop_name=='e6Ntsr1' 7.472410369310001 DirectionRule_EE 30.0 3.5 e2e.json static_synapse
1365 node_type_id=='487667205' pop_name=='e5Rbp4' 4.00146851541 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1366 node_type_id=='487667205' pop_name=='e23Cux2' 4.44963298913 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1367 node_type_id=='487667205' pop_name=='i6Pvalb' -0.0 DirectionRule_others 50.0 1.6 i2i.json static_synapse
1368 node_type_id=='487667205' pop_name=='e4Scnn1a' 4.1295155079 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1369 node_type_id=='487667205' pop_name=='i23Pvalb' -1.20099248131 DirectionRule_others 50.0 1.6 i2i.json static_synapse
1370 node_type_id=='487667205' pop_name=='i6Htr3a' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1371 node_type_id=='487667205' pop_name=='i5Htr3a' -0.317909774466 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1372 node_type_id=='487667205' pop_name=='i23Htr3a' -0.317909774466 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1373 node_type_id=='487667205' pop_name=='e4Rorb' 4.1295155079 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1374 node_type_id=='487667205' pop_name=='e4other' 4.1295155079 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1375 node_type_id=='487667205' pop_name=='i5Pvalb' -1.66019548887 DirectionRule_others 50.0 1.6 i2i.json static_synapse
1376 node_type_id=='487667205' pop_name=='i4Pvalb' -1.20099248131 DirectionRule_others 50.0 1.6 i2i.json static_synapse
1377 node_type_id=='487667205' pop_name=='i23Sst' -0.8830827068479999 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1378 node_type_id=='487667205' pop_name=='i4Htr3a' -0.317909774466 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1379 node_type_id=='487667205' pop_name=='i4Sst' -0.8830827068479999 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1380 node_type_id=='487667205' pop_name=='e4Nr5a1' 4.1295155079 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1381 node_type_id=='487667205' pop_name=='i1Htr3a' -0.0 DirectionRule_others 50.0 3.8 i2i.json static_synapse
1382 node_type_id=='487667205' pop_name=='i5Sst' -0.794774436163 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1383 node_type_id=='487667205' pop_name=='e5noRbp4' 4.00146851541 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1384 node_type_id=='487667205' pop_name=='i6Sst' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1385 node_type_id=='487667205' pop_name=='e6Ntsr1' 0.0 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1386 node_type_id=='471789504' pop_name=='e5Rbp4' 8.42400179187 DirectionRule_EE 30.0 1.8 e2e.json static_synapse
1387 node_type_id=='471789504' pop_name=='e23Cux2' 0.0 DirectionRule_EE 30.0 1.0 e2e.json static_synapse
1388 node_type_id=='471789504' pop_name=='i6Pvalb' -0.058868906639999996 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1389 node_type_id=='471789504' pop_name=='e4Scnn1a' 60.6528129016 DirectionRule_EE 30.0 1.9 e2e.json static_synapse
1390 node_type_id=='471789504' pop_name=='i23Pvalb' -0.0 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1391 node_type_id=='471789504' pop_name=='i6Htr3a' -0.203497455051 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1392 node_type_id=='471789504' pop_name=='i5Htr3a' -0.203497455051 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1393 node_type_id=='471789504' pop_name=='i23Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1394 node_type_id=='471789504' pop_name=='e4Rorb' 60.6528129016 DirectionRule_EE 30.0 1.9 e2e.json static_synapse
1395 node_type_id=='471789504' pop_name=='e4other' 60.6528129016 DirectionRule_EE 30.0 1.9 e2e.json static_synapse
1396 node_type_id=='471789504' pop_name=='i5Pvalb' -0.5886890664 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1397 node_type_id=='471789504' pop_name=='i4Pvalb' -0.0 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1398 node_type_id=='471789504' pop_name=='i23Sst' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1399 node_type_id=='471789504' pop_name=='i4Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1400 node_type_id=='471789504' pop_name=='i4Sst' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1401 node_type_id=='471789504' pop_name=='e4Nr5a1' 60.6528129016 DirectionRule_EE 30.0 1.9 e2e.json static_synapse
1402 node_type_id=='471789504' pop_name=='i1Htr3a' -0.305246182576 DirectionRule_others 90.0 3.8 i2e.json static_synapse
1403 node_type_id=='471789504' pop_name=='i5Sst' -0.19622968879900002 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1404 node_type_id=='471789504' pop_name=='e5noRbp4' 8.42400179187 DirectionRule_EE 30.0 1.8 e2e.json static_synapse
1405 node_type_id=='471789504' pop_name=='i6Sst' -0.19622968879900002 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1406 node_type_id=='471789504' pop_name=='e6Ntsr1' 19.796404211 DirectionRule_EE 30.0 1.8 e2e.json static_synapse
1407 node_type_id=='480353286' pop_name=='e5Rbp4' 19.0639242994 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1408 node_type_id=='480353286' pop_name=='e23Cux2' 17.099762402 DirectionRule_EE 30.0 1.8 e2e.json static_synapse
1409 node_type_id=='480353286' pop_name=='i6Pvalb' -0.16148265289 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1410 node_type_id=='480353286' pop_name=='e4Scnn1a' 36.3947645717 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1411 node_type_id=='480353286' pop_name=='i23Pvalb' -0.398722599728 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1412 node_type_id=='480353286' pop_name=='i6Htr3a' -0.55821163962 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1413 node_type_id=='480353286' pop_name=='i5Htr3a' -0.55821163962 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1414 node_type_id=='480353286' pop_name=='i23Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1415 node_type_id=='480353286' pop_name=='e4Rorb' 36.3947645717 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1416 node_type_id=='480353286' pop_name=='e4other' 36.3947645717 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1417 node_type_id=='480353286' pop_name=='i5Pvalb' -1.61482652889 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1418 node_type_id=='480353286' pop_name=='i4Pvalb' -1.4553374890000002 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1419 node_type_id=='480353286' pop_name=='i23Sst' -0.4385948597 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1420 node_type_id=='480353286' pop_name=='i4Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1421 node_type_id=='480353286' pop_name=='i4Sst' -0.55821163962 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1422 node_type_id=='480353286' pop_name=='e4Nr5a1' 36.3947645717 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1423 node_type_id=='480353286' pop_name=='i1Htr3a' -0.8373174594249999 DirectionRule_others 90.0 3.8 i2e.json static_synapse
1424 node_type_id=='480353286' pop_name=='i5Sst' -0.53827550963 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1425 node_type_id=='480353286' pop_name=='e5noRbp4' 19.0639242994 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1426 node_type_id=='480353286' pop_name=='i6Sst' -0.53827550963 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1427 node_type_id=='480353286' pop_name=='e6Ntsr1' 5.31479101684 DirectionRule_EE 30.0 3.5 e2e.json static_synapse
1428 node_type_id=='486146828' pop_name=='e5Rbp4' 4.7641130001 DirectionRule_EE 30.0 2.5 e2e.json static_synapse
1429 node_type_id=='486146828' pop_name=='e23Cux2' 4.26262742115 DirectionRule_EE 30.0 1.6 e2e.json static_synapse
1430 node_type_id=='486146828' pop_name=='i6Pvalb' -0.08761248055950001 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1431 node_type_id=='486146828' pop_name=='e4Scnn1a' 6.243495458069999 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
1432 node_type_id=='486146828' pop_name=='i23Pvalb' -0.60571591498 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1433 node_type_id=='486146828' pop_name=='i6Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1434 node_type_id=='486146828' pop_name=='i5Htr3a' -0.313674313114 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1435 node_type_id=='486146828' pop_name=='i23Htr3a' -0.313674313114 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1436 node_type_id=='486146828' pop_name=='e4Rorb' 6.243495458069999 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
1437 node_type_id=='486146828' pop_name=='e4other' 6.243495458069999 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
1438 node_type_id=='486146828' pop_name=='i5Pvalb' -0.0 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1439 node_type_id=='486146828' pop_name=='i4Pvalb' -0.6922467599750001 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1440 node_type_id=='486146828' pop_name=='i23Sst' -0.324490668739 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1441 node_type_id=='486146828' pop_name=='i4Htr3a' -0.313674313114 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1442 node_type_id=='486146828' pop_name=='i4Sst' -0.313674313114 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1443 node_type_id=='486146828' pop_name=='e4Nr5a1' 6.243495458069999 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
1444 node_type_id=='486146828' pop_name=='i1Htr3a' -0.454286936234 DirectionRule_others 90.0 3.8 i2e.json static_synapse
1445 node_type_id=='486146828' pop_name=='i5Sst' -0.30285795749 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1446 node_type_id=='486146828' pop_name=='e5noRbp4' 4.7641130001 DirectionRule_EE 30.0 2.5 e2e.json static_synapse
1447 node_type_id=='486146828' pop_name=='i6Sst' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1448 node_type_id=='486146828' pop_name=='e6Ntsr1' 0.0 DirectionRule_EE 30.0 1.0 e2e.json static_synapse
1449 node_type_id=='487664663' pop_name=='e5Rbp4' 13.8081928026 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1450 node_type_id=='487664663' pop_name=='e23Cux2' 12.385530513900001 DirectionRule_EE 30.0 1.8 e2e.json static_synapse
1451 node_type_id=='487664663' pop_name=='i6Pvalb' -0.116963515505 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1452 node_type_id=='487664663' pop_name=='e4Scnn1a' 26.3610953505 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1453 node_type_id=='487664663' pop_name=='i23Pvalb' -0.288798803716 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1454 node_type_id=='487664663' pop_name=='i6Htr3a' -0.404318325202 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1455 node_type_id=='487664663' pop_name=='i5Htr3a' -0.404318325202 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1456 node_type_id=='487664663' pop_name=='i23Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1457 node_type_id=='487664663' pop_name=='e4Rorb' 26.3610953505 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1458 node_type_id=='487664663' pop_name=='e4other' 26.3610953505 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1459 node_type_id=='487664663' pop_name=='i5Pvalb' -1.16963515505 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1460 node_type_id=='487664663' pop_name=='i4Pvalb' -1.0541156335600002 DirectionRule_others 90.0 0.9 i2e.json static_synapse
1461 node_type_id=='487664663' pop_name=='i23Sst' -0.317678684087 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1462 node_type_id=='487664663' pop_name=='i4Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1463 node_type_id=='487664663' pop_name=='i4Sst' -0.404318325202 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1464 node_type_id=='487664663' pop_name=='e4Nr5a1' 26.3610953505 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1465 node_type_id=='487664663' pop_name=='i1Htr3a' -0.606477487805 DirectionRule_others 90.0 3.8 i2e.json static_synapse
1466 node_type_id=='487664663' pop_name=='i5Sst' -0.389878385017 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1467 node_type_id=='487664663' pop_name=='e5noRbp4' 13.8081928026 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
1468 node_type_id=='487664663' pop_name=='i6Sst' -0.389878385017 DirectionRule_others 90.0 1.5 i2e.json static_synapse
1469 node_type_id=='487664663' pop_name=='e6Ntsr1' 3.8495567813599996 DirectionRule_EE 30.0 3.5 e2e.json static_synapse
1470 node_type_id=='475585413' pop_name=='e5Rbp4' 1.41020991849 DirectionRule_others 90.0 1.5 e2i.json static_synapse
1471 node_type_id=='475585413' pop_name=='e23Cux2' 0.0 DirectionRule_others 90.0 1.5 e2i.json static_synapse
1472 node_type_id=='475585413' pop_name=='i6Pvalb' -0.0 DirectionRule_others 50.0 1.2 i2i.json static_synapse
1473 node_type_id=='475585413' pop_name=='e4Scnn1a' 0.0 DirectionRule_others 90.0 1.5 e2i.json static_synapse
1474 node_type_id=='475585413' pop_name=='i23Pvalb' -0.37878596721600005 DirectionRule_others 50.0 1.2 i2i.json static_synapse
1475 node_type_id=='475585413' pop_name=='i6Htr3a' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1476 node_type_id=='475585413' pop_name=='i5Htr3a' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1477 node_type_id=='475585413' pop_name=='i23Htr3a' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1478 node_type_id=='475585413' pop_name=='e4Rorb' 0.0 DirectionRule_others 90.0 1.5 e2i.json static_synapse
1479 node_type_id=='475585413' pop_name=='e4other' 0.0 DirectionRule_others 90.0 1.5 e2i.json static_synapse
1480 node_type_id=='475585413' pop_name=='i5Pvalb' -0.0 DirectionRule_others 50.0 1.2 i2i.json static_synapse
1481 node_type_id=='475585413' pop_name=='i4Pvalb' -0.0 DirectionRule_others 50.0 1.2 i2i.json static_synapse
1482 node_type_id=='475585413' pop_name=='i23Sst' -0.48116055295000004 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1483 node_type_id=='475585413' pop_name=='i4Htr3a' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1484 node_type_id=='475585413' pop_name=='i4Sst' -0.399260884362 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1485 node_type_id=='475585413' pop_name=='e4Nr5a1' 0.0 DirectionRule_others 90.0 1.5 e2i.json static_synapse
1486 node_type_id=='475585413' pop_name=='i1Htr3a' -1.7710803332 DirectionRule_others 50.0 3.8 i2i.json static_synapse
1487 node_type_id=='475585413' pop_name=='i5Sst' -0.317361215775 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1488 node_type_id=='475585413' pop_name=='e5noRbp4' 1.41020991849 DirectionRule_others 90.0 1.5 e2i.json static_synapse
1489 node_type_id=='475585413' pop_name=='i6Sst' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1490 node_type_id=='475585413' pop_name=='e6Ntsr1' 0.0 DirectionRule_others 90.0 1.5 e2i.json static_synapse
1491 node_type_id=='478793814' pop_name=='e5Rbp4' 4.82172353111 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1492 node_type_id=='478793814' pop_name=='e23Cux2' 5.30389588422 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1493 node_type_id=='478793814' pop_name=='i6Pvalb' -2.63809241472 DirectionRule_others 50.0 1.6 i2i.json static_synapse
1494 node_type_id=='478793814' pop_name=='e4Scnn1a' 5.02262867823 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1495 node_type_id=='478793814' pop_name=='i23Pvalb' -1.75133866187 DirectionRule_others 50.0 1.6 i2i.json static_synapse
1496 node_type_id=='478793814' pop_name=='i6Htr3a' -0.399039188781 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1497 node_type_id=='478793814' pop_name=='i5Htr3a' -0.399039188781 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1498 node_type_id=='478793814' pop_name=='i23Htr3a' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1499 node_type_id=='478793814' pop_name=='e4Rorb' 5.02262867823 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1500 node_type_id=='478793814' pop_name=='e4other' 5.02262867823 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1501 node_type_id=='478793814' pop_name=='i5Pvalb' -2.63809241472 DirectionRule_others 50.0 1.6 i2i.json static_synapse
1502 node_type_id=='478793814' pop_name=='i4Pvalb' -2.0838713191900005 DirectionRule_others 50.0 1.6 i2i.json static_synapse
1503 node_type_id=='478793814' pop_name=='i23Sst' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1504 node_type_id=='478793814' pop_name=='i4Htr3a' -0.399039188781 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1505 node_type_id=='478793814' pop_name=='i4Sst' -0.997597971952 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1506 node_type_id=='478793814' pop_name=='e4Nr5a1' 5.02262867823 DirectionRule_others 90.0 1.2 e2i.json static_synapse
1507 node_type_id=='478793814' pop_name=='i1Htr3a' -0.0 DirectionRule_others 50.0 3.8 i2i.json static_synapse
1508 node_type_id=='478793814' pop_name=='i5Sst' -0.886753752848 DirectionRule_others 50.0 1.5 i2i.json static_synapse
1509 node_type_id=='478793814' pop_name=='e5noRbp4' 4.82172353111 DirectionRule_others 90.0 1.2 e2i.json static_synapse
